id;Atendido pela produção?;CFOP do item de pedido;Classificação da grade do item;Cliente;CNPJ do cliente;CNPJ/CPF do cliente do pedido;Código da empresa;Código da proposta;Código do cliente do pedido;Código do produto;Código do produto no cliente;Código secundário do produto;Condição de pagamento do pedido;Contato;Data de emissão;Data de entrega;Data do início do relacionamento com a pessoa;Descrição do produto;Empresa;Família de produto do item de pedido de venda;Grupo de produto do item de pedido de venda;Id do item de pedido;Id do pedido;Item do pedido de compra do cliente de item do pedido de venda;Item do pedido de venda;Modalidade de transporte do pedido de venda;Município do cliente;Nome da transportadora do pedido de venda;Observações do pedido de venda;Pedido compra do cliente do item de pedido de venda;Pedido de venda;Preço unitário;Qtde antedida pela produção;Qtde atendida;Qtde devolvida;Qtde pedida;Qtde produzida;Razão social do cliente;Representante do pedido de venda;Saldo;Saldo pronto para faturar;Status;Telefone do cliente;Tipo de movimentação do item de pedido;Tipo de movimentação do pedido;Tipo de pedido;Tipo de produto do item de pedido de venda;UF do cliente;Unidade de medida;Valor de Outras despesas acessórias do item de pedido;Valor do COFINS do item de pedido;Valor do Frete do item de pedido;Valor do ICMS Desonerado do item de pedido;Valor do ICMS do item de pedido;Valor do ICMS ST do item de pedido;Valor do IPI do item de pedido;Valor do PIS do item de pedido;Valor do Seguro do item de pedido;Valor total do item do pedido do item de pedido;Valor total do produto com desconto do item de pedido;Valor total do produto do item de pedido;Vendedor
152;true;6101;;ACTIVE SENADOR CANEDO;22.010.816/0001-39;22.010.816/0001-39;1;;134;A204PL32;;;30 DDL;CLAUDIO DIAS;22/01/2019 00:00;23/01/2019 00:00;10/09/2018 00:00;TELA DO BAYONETA MAIOR;Applic Hot Melt Aplications;;FILTROS;152;100;;1;0) Contratação do Frete por conta do Remetente (CIF);Senador Canedo;;"Codigo Rastreio NF 1992: DY195965411BR
";4505435327;PV00102;863,3;2;2;0;2;2;ACTIVE INDUSTRIA DE COSMETICOS S.A.;;0;0;Atendido totalmente;3878-8448 / (62) 3878-8175;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Produto comercializado;GO;UNIDADE;0;;0;0;;0;0;;0;1.726,60;1.726,60;1.726,60;FRANCO
151;true;6101;;ACTIVE SENADOR CANEDO;22.010.816/0001-39;22.010.816/0001-39;1;;134;A810PL32;;;;CLAUDIO DIAS;21/01/2019 00:00;11/02/2019 00:00;10/09/2018 00:00;MODULO COMPLETO UM25-ALUMINIO;Applic Hot Melt Aplications;;MÓDULO UM;151;99;;2;0) Contratação do Frete por conta do Remetente (CIF);Senador Canedo;;"Codigo Rastreio: DY195966859BR NF 2002
Codigo Rastreio: DY195968934BR NF 2016
";4505489415;PV00101;2.050;5;5;0;5;5;ACTIVE INDUSTRIA DE COSMETICOS S.A.;;0;0;Cancelado;3878-8448 / (62) 3878-8175;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto acabado;GO;PEÇA;0;;0;0;;0;0;;0;9.737,50;9.737,50;10.250;FRANCO
150;true;6101;;ACTIVE SENADOR CANEDO;22.010.816/0001-39;22.010.816/0001-39;1;;134;A175PL45;;1067905;;CLAUDIO DIAS;21/01/2019 00:00;11/02/2019 00:00;10/09/2018 00:00;CONJUNTO ORING E CONEXÃO VÁLVULA UA MACHO;Applic Hot Melt Aplications;;STANDARD PARTS;150;99;;1;0) Contratação do Frete por conta do Remetente (CIF);Senador Canedo;;"Codigo Rastreio: DY195966859BR NF 2002
Codigo Rastreio: DY195968934BR NF 2016
";4505489415;PV00101;67,61;10;10;0;10;10;ACTIVE INDUSTRIA DE COSMETICOS S.A.;;0;0;Cancelado;3878-8448 / (62) 3878-8175;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto acabado;GO;PEÇA;0;;0;0;;0;0;;0;622,01;622,01;676,1;FRANCO
149;true;;;P & G;59.476.770/0022-82;59.476.770/0022-82;1;120;192;A4400PL45;;;;;18/01/2019 00:00;07/02/2019 10:33;16/10/2018 00:00;BICO SLOT DO PAC M P&G;Applic Hot Melt Aplications;;BICO SLOT;149;98;;1;0) Contratação do Frete por conta do Remetente (CIF);Louveira;;"PRAZO DE PAGAMENTO: 120 DDL
PRAZO DE ENTREGA: 120DIAS
O NUMERO DA PROPOSTA DEVERÁ CONSTAR NO PEDIDO DE COMPRAS
FRETE: ENTREGUE NA P&G";;PV00100;3.100;1;1;0;1;0;PROCTER & GAMBLE DO BRASIL S.A.;;0;0;Atendido totalmente;;;;;Produto acabado;SP;UNIDADE;0;;0;0;;0;0;;0;3.100;3.100;3.100;
148;true;5101;;P & G;01.358.874/0016-64;01.358.874/0016-64;1;128;218;A4416PL45;;;75 DDL;;14/02/2019 00:00;07/02/2019 10:27;07/11/2018 00:00;BICO SLOT EAR 16MM;Applic Hot Melt Aplications;;BICO SLOT;148;97;;1;0) Contratação do Frete por conta do Remetente (CIF);Louveira;;"PRAZO DE PAGAMENTO: 120 DDL
PRAZO DE ENTREGA: 120DIAS
O NUMERO DA PROPOSTA DEVERÁ CONSTAR NO PEDIDO DE COMPRAS
FRETE: ENTREGUE NA P&G";;PV00099;2.813,25;2;2;0;2;0;PROCTER & GAMBLE INDUSTRIAL E COMERCIAL LTDA;;0;0;Atendido totalmente;55 (11) 4572--2727;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Produto acabado;SP;PEÇA;0;0;0;0;;0;0;0;0;5.626,50;5.626,50;5.626,50;FRANCO
147;true;5933;;P & G;59.476.770/0022-82;59.476.770/0022-82;1;110;192;S085;;;;;14/02/2019 00:00;17/02/2019 10:09;16/10/2018 00:00;REFORMA DE BICOS SLOT;Applic Hot Melt Aplications;;BICO SLOT;147;96;;1;0) Contratação do Frete por conta do Remetente (CIF);Louveira;;Prazo de pagamento 120 DDL;;PV00098;1.890;1;1;0;1;0;PROCTER & GAMBLE DO BRASIL S.A.;;0;0;Atendido totalmente;;Venda de Serviço;Venda de Serviço;;Serviço;SP;UNIDADE;0;;0;0;;0;0;;0;1.890;1.890;1.890;FRANCO
146;false;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;;124;A159PL32;;;75 DDL;Camila;16/01/2019 00:00;14/02/2019 00:00;02/08/2018 00:00;14,80 X 1 FKM NERO BLACK 60 +-5 BATCH NºA17/1187/001;Applic Hot Melt Aplications;;ORING;146;95;;2;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;4503508489;PV00097;12,54;0;250;0;250;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido totalmente;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto acabado;SP;PEÇA;0;0;0;0;;0;0;0;0;3.135;3.135;3.135;
145;false;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;;124;A161PL32;;;75 DDL;Camila;16/01/2019 00:00;14/02/2019 00:00;02/08/2018 00:00;25,12 X 1,78 FKM NERO BLACK 70 +-5 BATCH NºA17/1187/003;Applic Hot Melt Aplications;;ORING;145;95;;1;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;4503508489;PV00097;7,7;0;110;0;110;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido totalmente;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto acabado;SP;PEÇA;0;0;0;0;;0;0;0;0;847;847;847;
141;true;6101;;FACEPA;04.909.479/0001-34;04.909.479/0001-34;1;;158;A4415PL45;;;;;16/01/2019 00:00;15/02/2019 00:00;20/09/2018 00:00;BOMBA DUAL 0,55CC REF: 109909;Applic Hot Melt Aplications;;BOMBA DE ENGRENAGEM;141;93;;1;0) Contratação do Frete por conta do Remetente (CIF);Belém;CRISTALLI;;61506;PV00095;10.120;3;0;0;3;0;FACEPA FABRICA DE PAPEL DA AMAZONIA S.A;;3;0;Liberado;55 (91) 4005-7329;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto acabado;PA;PEÇA;0;;0;0;;0;0;;0;28.842;28.842;30.360;FRANCO
140;false;5933;;AERORACK EQUIPAMENTOS INDUSTRIAIS LTDA;10.418.387/0001-54;10.418.387/0001-54;1;;126;S084;;;30 / 45 / 60 DDL;JESSICA;14/01/2019 00:00;15/01/2019 00:00;10/08/2018 00:00;SERVIÇO DE USINAGEM;Applic Hot Melt Aplications;;STANDARD PARTS;140;92;;10;0) Contratação do Frete por conta do Remetente (CIF);Mogi das Cruzes;;;000804/1;PV00094;30,1;0;0;0;24;0;AERORACK EQUIPAMENTOS INDUSTRIAIS EIRELI;;24;0;Liberado;55 (11) 3106--4433;Venda de Serviço;Venda de Serviço;;Serviço;SP;UNIDADE;0;;0;0;;0;0;;0;722,4;722,4;722,4;FELIPE AMANCIO
139;false;5933;;AERORACK EQUIPAMENTOS INDUSTRIAIS LTDA;10.418.387/0001-54;10.418.387/0001-54;1;;126;S084;;;30 / 45 / 60 DDL;JESSICA;14/01/2019 00:00;15/01/2019 00:00;10/08/2018 00:00;SERVIÇO DE USINAGEM;Applic Hot Melt Aplications;;STANDARD PARTS;139;92;;9;0) Contratação do Frete por conta do Remetente (CIF);Mogi das Cruzes;;;000804/1;PV00094;30,1;0;0;0;3;0;AERORACK EQUIPAMENTOS INDUSTRIAIS EIRELI;;3;0;Liberado;55 (11) 3106--4433;Venda de Serviço;Venda de Serviço;;Serviço;SP;UNIDADE;0;;0;0;;0;0;;0;90,3;90,3;90,3;FELIPE AMANCIO
138;false;5933;;AERORACK EQUIPAMENTOS INDUSTRIAIS LTDA;10.418.387/0001-54;10.418.387/0001-54;1;;126;S084;;;30 / 45 / 60 DDL;JESSICA;14/01/2019 00:00;15/01/2019 00:00;10/08/2018 00:00;SERVIÇO DE USINAGEM;Applic Hot Melt Aplications;;STANDARD PARTS;138;92;;8;0) Contratação do Frete por conta do Remetente (CIF);Mogi das Cruzes;;;000804/1;PV00094;30,1;0;0;0;3;0;AERORACK EQUIPAMENTOS INDUSTRIAIS EIRELI;;3;0;Liberado;55 (11) 3106--4433;Venda de Serviço;Venda de Serviço;;Serviço;SP;UNIDADE;0;;0;0;;0;0;;0;90,3;90,3;90,3;FELIPE AMANCIO
137;false;5933;;AERORACK EQUIPAMENTOS INDUSTRIAIS LTDA;10.418.387/0001-54;10.418.387/0001-54;1;;126;S084;;;30 / 45 / 60 DDL;JESSICA;14/01/2019 00:00;15/01/2019 00:00;10/08/2018 00:00;SERVIÇO DE USINAGEM;Applic Hot Melt Aplications;;STANDARD PARTS;137;92;;7;0) Contratação do Frete por conta do Remetente (CIF);Mogi das Cruzes;;;000804/1;PV00094;30,1;0;0;0;12;0;AERORACK EQUIPAMENTOS INDUSTRIAIS EIRELI;;12;0;Liberado;55 (11) 3106--4433;Venda de Serviço;Venda de Serviço;;Serviço;SP;UNIDADE;0;;0;0;;0;0;;0;361,2;361,2;361,2;FELIPE AMANCIO
136;false;5933;;AERORACK EQUIPAMENTOS INDUSTRIAIS LTDA;10.418.387/0001-54;10.418.387/0001-54;1;;126;S084;;;30 / 45 / 60 DDL;JESSICA;14/01/2019 00:00;15/01/2019 00:00;10/08/2018 00:00;SERVIÇO DE USINAGEM;Applic Hot Melt Aplications;;STANDARD PARTS;136;92;;6;0) Contratação do Frete por conta do Remetente (CIF);Mogi das Cruzes;;;000804/1;PV00094;30,1;0;0;0;12;0;AERORACK EQUIPAMENTOS INDUSTRIAIS EIRELI;;12;0;Liberado;55 (11) 3106--4433;Venda de Serviço;Venda de Serviço;;Serviço;SP;UNIDADE;0;;0;0;;0;0;;0;361,2;361,2;361,2;FELIPE AMANCIO
135;false;5933;;AERORACK EQUIPAMENTOS INDUSTRIAIS LTDA;10.418.387/0001-54;10.418.387/0001-54;1;;126;S084;;;30 / 45 / 60 DDL;JESSICA;14/01/2019 00:00;15/01/2019 00:00;10/08/2018 00:00;SERVIÇO DE USINAGEM;Applic Hot Melt Aplications;;STANDARD PARTS;135;92;;5;0) Contratação do Frete por conta do Remetente (CIF);Mogi das Cruzes;;;000804/1;PV00094;30,1;0;0;0;24;0;AERORACK EQUIPAMENTOS INDUSTRIAIS EIRELI;;24;0;Liberado;55 (11) 3106--4433;Venda de Serviço;Venda de Serviço;;Serviço;SP;UNIDADE;0;;0;0;;0;0;;0;722,4;722,4;722,4;FELIPE AMANCIO
134;false;5933;;AERORACK EQUIPAMENTOS INDUSTRIAIS LTDA;10.418.387/0001-54;10.418.387/0001-54;1;;126;S084;;;30 / 45 / 60 DDL;JESSICA;14/01/2019 00:00;15/01/2019 00:00;10/08/2018 00:00;SERVIÇO DE USINAGEM;Applic Hot Melt Aplications;;STANDARD PARTS;134;92;;4;0) Contratação do Frete por conta do Remetente (CIF);Mogi das Cruzes;;;000804/1;PV00094;30,1;0;0;0;12;0;AERORACK EQUIPAMENTOS INDUSTRIAIS EIRELI;;12;0;Liberado;55 (11) 3106--4433;Venda de Serviço;Venda de Serviço;;Serviço;SP;UNIDADE;0;;0;0;;0;0;;0;361,2;361,2;361,2;FELIPE AMANCIO
133;false;5933;;AERORACK EQUIPAMENTOS INDUSTRIAIS LTDA;10.418.387/0001-54;10.418.387/0001-54;1;;126;S084;;;30 / 45 / 60 DDL;JESSICA;14/01/2019 00:00;15/01/2019 00:00;10/08/2018 00:00;SERVIÇO DE USINAGEM;Applic Hot Melt Aplications;;STANDARD PARTS;133;92;;3;0) Contratação do Frete por conta do Remetente (CIF);Mogi das Cruzes;;;000804/1;PV00094;30,1;0;0;0;3;0;AERORACK EQUIPAMENTOS INDUSTRIAIS EIRELI;;3;0;Liberado;55 (11) 3106--4433;Venda de Serviço;Venda de Serviço;;Serviço;SP;UNIDADE;0;;0;0;;0;0;;0;90,3;90,3;90,3;FELIPE AMANCIO
132;false;5933;;AERORACK EQUIPAMENTOS INDUSTRIAIS LTDA;10.418.387/0001-54;10.418.387/0001-54;1;;126;S084;;;30 / 45 / 60 DDL;JESSICA;14/01/2019 00:00;15/01/2019 00:00;10/08/2018 00:00;SERVIÇO DE USINAGEM;Applic Hot Melt Aplications;;STANDARD PARTS;132;92;;2;0) Contratação do Frete por conta do Remetente (CIF);Mogi das Cruzes;;;000804/1;PV00094;31,1;0;0;0;3;0;AERORACK EQUIPAMENTOS INDUSTRIAIS EIRELI;;3;0;Liberado;55 (11) 3106--4433;Venda de Serviço;Venda de Serviço;;Serviço;SP;UNIDADE;0;;0;0;;0;0;;0;93,3;93,3;93,3;FELIPE AMANCIO
131;false;5933;;AERORACK EQUIPAMENTOS INDUSTRIAIS LTDA;10.418.387/0001-54;10.418.387/0001-54;1;;126;S084;;;30 / 45 / 60 DDL;JESSICA;14/01/2019 00:00;15/01/2019 00:00;10/08/2018 00:00;SERVIÇO DE USINAGEM;Applic Hot Melt Aplications;;STANDARD PARTS;131;92;;1;0) Contratação do Frete por conta do Remetente (CIF);Mogi das Cruzes;;;000804/1;PV00094;30,1;0;0;0;12;0;AERORACK EQUIPAMENTOS INDUSTRIAIS EIRELI;;12;0;Liberado;55 (11) 3106--4433;Venda de Serviço;Venda de Serviço;;Serviço;SP;UNIDADE;0;;0;0;;0;0;;0;361,2;361,2;361,2;FELIPE AMANCIO
130;true;7101;;KC PERU;;;1;;230;A850PL34;;;;;11/01/2019 00:00;22/03/2019 00:00;30/11/2018 00:00;BICO POUCH 350MM DESLOCADO;Applic Hot Melt Aplications;;BICO SLOT;130;91;;1;0) Contratação do Frete por conta do Remetente (CIF);Exterior;;;4503499663;PV00093;2.687;1;0;0;1;0;Kimberly-Clark Peru S.R.L;;1;0;Liberado;;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Produto industrializado;EX;PEÇA;0;;0;0;;0;0;;0;2.687;2.687;2.687;
129;true;5933;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;;124;SERV.0002;;;75 DDL;;11/01/2019 00:00;07/01/2019 00:00;02/08/2018 00:00;SERVIÇO LIMPEZA DE FILTRO;Applic Hot Melt Aplications;;;129;90;;1;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;4503499235;PV00092;1.087,50;1;1;0;1;1;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido totalmente;55 (11) 3117--5555;Venda de Serviço;Venda de Serviço;;Serviço;SP;UNIDADE;0;0;0;0;;0;0;0;0;1.087,50;1.087,50;1.087,50;FRANCO
128;false;5101;;MARDAM INDUSTRIA;03.713.939/0001-91;03.713.939/0001-91;1;;8;A199PL32;;;30 / 60 / 90 DDL;Fablo Lopes;10/01/2019 00:00;10/01/2019 00:00;28/03/2018 00:00;KIT REPARO UM 22/25/50;Applic Hot Melt Aplications;;MÓDULO UM;128;89;;1;0) Contratação do Frete por conta do Remetente (CIF);Poá;;"a) Prazo de entrega: passará a vigorar após o pedido de compra recebido.
b) Deverá constar no pedido de compra o número da proposta comercial.
c) Frete: Posto Applic - Mogi das Cruzes (FOB)
d) Garantia: 120 dias
e) Não destacamos os impostos por estarmos enquadrados no simples nacional";3875;PV00091;513;0;40;0;240;0;MARDAM INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido com corte;2148-2518 / (11) 2148-2500;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto industrializado;SP;PEÇA;0;;0;0;;0;0;;0;105.600;105.600;123.120;FRANCO
127;true;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;;124;A1896PL05;;;;;08/01/2019 00:00;04/01/2019 00:00;02/08/2018 00:00;CLAMP UNIFICADO SPEED COAT 10 MODULOS;Applic Hot Melt Aplications;;PEÇAS DIVERSAS;127;88;;5;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;6200045418;PV00090;1.750,01;2;0;0;2;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;2;0;Liberado;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Produto acabado;SP;UNIDADE;0;;0;0;;0;0;;0;3.500,02;3.500,02;3.500,02;
126;true;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;;124;A4388PL20;;;;;08/01/2019 00:00;04/01/2019 00:00;02/08/2018 00:00;BICO SMART COAT 250mm P/M BACK;Applic Hot Melt Aplications;;BICO SLOT;126;88;;4;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;6200045418;PV00090;15.544;1;0;0;1;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;1;0;Liberado;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Produto acabado;SP;UNIDADE;0;;0;0;;0;0;;0;15.544;15.544;15.544;
125;true;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;;124;A4387PL20;;;;;08/01/2019 00:00;04/01/2019 00:00;02/08/2018 00:00;BICO SMART COAT 250mm P/M FRONT;Applic Hot Melt Aplications;;BICO SLOT;125;88;;3;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;6200045418;PV00090;15.544;1;0;0;1;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;1;0;Liberado;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Produto acabado;SP;UNIDADE;0;;0;0;;0;0;;0;15.544;15.544;15.544;
124;true;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;;124;A4390PL20;;;;;08/01/2019 00:00;04/01/2019 00:00;02/08/2018 00:00;BICO SMART COAT 250mm G/XG BACK;Applic Hot Melt Aplications;;BICO SLOT;124;88;;2;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;6200045418;PV00090;15.544;1;0;0;1;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;1;0;Liberado;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Produto acabado;SP;UNIDADE;0;;0;0;;0;0;;0;15.544;15.544;15.544;
123;true;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;;124;A4389PL20;;;;;08/01/2019 00:00;04/01/2019 00:00;02/08/2018 00:00;BICO SMART COAT 250mm G/XG FRONT;Applic Hot Melt Aplications;;BICO SLOT;123;88;;1;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;6200045418;PV00090;15.544;1;0;0;1;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;1;0;Liberado;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Produto acabado;SP;UNIDADE;0;;0;0;;0;0;;0;15.544;15.544;15.544;
122;true;;;KC CAMAÇARI;02.290.277/0025-07;02.290.277/0025-07;1;;142;SERV.033;;;;Jackson;08/01/2019 00:00;21/12/2018 00:00;14/09/2018 00:00;REFORMA MECÂNICA DE COLEIRO;Applic Hot Melt Aplications;;;122;87;;5;0) Contratação do Frete por conta do Remetente (CIF);Camaçari;BBM KC CAMAÇARI;;6200047331;PV00089;9.800;1;0;0;1;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;1;0;Liberado;3475-2171 / (11) 3475-2113;Venda de Serviço;Venda de Serviço;;Serviço;BA;UNIDADE;0;;0;0;;0;0;;0;9.800;9.800;9.800;
121;true;5101;;KC CAMAÇARI;02.290.277/0025-07;02.290.277/0025-07;1;;142;S085;;;;Jackson;08/01/2019 00:00;21/12/2018 00:00;14/09/2018 00:00;REFORMA DE BICOS SLOT;Applic Hot Melt Aplications;;BICO SLOT;121;87;;4;0) Contratação do Frete por conta do Remetente (CIF);Camaçari;BBM KC CAMAÇARI;;6200047331;PV00089;2.460;1;0;0;1;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;1;0;Liberado;3475-2171 / (11) 3475-2113;Venda de Serviço;Venda de Serviço;;Serviço;BA;UNIDADE;0;;0;0;;0;0;;0;2.460;2.460;2.460;
120;true;;;KC CAMAÇARI;02.290.277/0025-07;02.290.277/0025-07;1;;142;S058;;;;Jackson;08/01/2019 00:00;21/12/2018 00:00;14/09/2018 00:00;SERVIÇO DE REFORMA DE BOMBA;Applic Hot Melt Aplications;;REFORMA DE BOMBA;120;87;;3;0) Contratação do Frete por conta do Remetente (CIF);Camaçari;BBM KC CAMAÇARI;;6200047331;PV00089;2.480;1;0;0;1;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;1;0;Liberado;3475-2171 / (11) 3475-2113;Venda de Serviço;Venda de Serviço;;Serviço;BA;UNIDADE;0;;0;0;;0;0;;0;2.480;2.480;2.480;
119;true;;;KC CAMAÇARI;02.290.277/0025-07;02.290.277/0025-07;1;;142;S058;;;;Jackson;08/01/2019 00:00;21/12/2018 00:00;14/09/2018 00:00;SERVIÇO DE REFORMA DE BOMBA;Applic Hot Melt Aplications;;REFORMA DE BOMBA;119;87;;2;0) Contratação do Frete por conta do Remetente (CIF);Camaçari;BBM KC CAMAÇARI;;6200047331;PV00089;3.360;1;0;0;1;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;1;0;Liberado;3475-2171 / (11) 3475-2113;Venda de Serviço;Venda de Serviço;;Serviço;BA;UNIDADE;0;;0;0;;0;0;;0;3.360;3.360;3.360;
118;true;5101;;KC CAMAÇARI;02.290.277/0025-07;02.290.277/0025-07;1;;142;S058;;;;Jackson;08/01/2019 00:00;21/12/2018 00:00;14/09/2018 00:00;SERVIÇO DE REFORMA DE BOMBA;Applic Hot Melt Aplications;;REFORMA DE BOMBA;118;87;;1;0) Contratação do Frete por conta do Remetente (CIF);Camaçari;BBM KC CAMAÇARI;;6200047331;PV00089;5.040;1;0;0;1;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;1;0;Liberado;3475-2171 / (11) 3475-2113;Venda de Serviço;Venda de Serviço;;Serviço;BA;UNIDADE;0;;0;0;;0;0;;0;5.040;5.040;5.040;
117;false;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;;124;A159PL32;;;75 DDL;Camila;08/01/2019 00:00;31/01/2019 00:00;02/08/2018 00:00;14,80 X 1 FKM NERO BLACK 60 +-5 BATCH NºA17/1187/001;Applic Hot Melt Aplications;;ORING;117;86;;1;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;4503495342;PV00088;12,54;0;150;0;150;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido totalmente;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Produto acabado;SP;PEÇA;0;;0;0;;0;0;;0;1.881;1.881;1.881;
116;false;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;;124;A429PL32;;;75 DDL;Camila;08/01/2019 00:00;14/02/2019 00:00;02/08/2018 00:00;X-RING FFKM  1,78 d1 8MM;Applic Hot Melt Aplications;;ORING;116;85;;2;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;4503498722;PV00087;30,7;0;140;0;140;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido totalmente;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto acabado;SP;PEÇA;0;0;0;0;;0;0;0;0;4.298;4.298;4.298;
115;false;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;;124;A200PL32;;7173115;75 DDL;Camila;08/01/2019 00:00;14/02/2019 00:00;02/08/2018 00:00;KIT REPARO SC2 COMPLETO;Applic Hot Melt Aplications;;KIT REPARO;115;85;;1;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;4503498722;PV00087;2.080,50;0;15;0;15;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido totalmente;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto acabado;SP;PEÇA;0;0;0;0;;0;0;0;0;31.207,50;31.207,50;31.207,50;
